horario,ear,status
17:39:03,0.21,Fadiga
17:39:03,0.192,Fadiga
17:39:03,0.175,Fadiga
17:39:04,0.173,Fadiga
17:39:04,0.169,Fadiga
17:39:04,0.169,Fadiga
17:39:04,0.147,Fadiga
17:39:04,0.145,Fadiga
17:39:04,0.146,Fadiga
17:39:04,0.131,Fadiga
17:39:04,0.162,Fadiga
17:39:04,0.148,Fadiga
17:39:04,0.151,Fadiga
17:39:04,0.162,Fadiga
17:39:04,0.163,Fadiga
17:39:04,0.188,Fadiga
17:39:04,0.182,Fadiga
17:39:04,0.213,Fadiga
17:39:04,0.223,Fadiga
17:39:04,0.221,Fadiga
17:39:04,0.21,Fadiga
17:39:04,0.21,Fadiga
17:39:04,0.193,Fadiga
17:39:04,0.207,Fadiga
17:39:04,0.21,Fadiga
17:39:04,0.217,Fadiga
17:39:04,0.219,Fadiga
17:39:04,0.217,Fadiga
17:39:04,0.217,Fadiga
17:39:04,0.222,Fadiga
17:39:05,0.214,Fadiga
17:39:05,0.218,Fadiga
17:39:05,0.216,Fadiga
17:39:05,0.2,Fadiga
17:39:05,0.2,Fadiga
17:39:05,0.203,Fadiga
17:39:05,0.196,Fadiga
17:39:05,0.194,Fadiga
17:39:05,0.195,Fadiga
17:39:05,0.201,Fadiga
17:39:05,0.203,Fadiga
17:39:05,0.198,Fadiga
17:39:05,0.188,Fadiga
17:39:05,0.201,Fadiga
17:39:05,0.192,Fadiga
17:39:05,0.181,Fadiga
17:39:05,0.197,Fadiga
17:39:05,0.188,Fadiga
17:39:05,0.187,Fadiga
17:39:05,0.196,Fadiga
17:39:05,0.198,Fadiga
17:39:05,0.195,Fadiga
17:39:05,0.19,Fadiga
17:39:05,0.207,Fadiga
17:39:05,0.196,Fadiga
17:39:05,0.207,Fadiga
17:39:05,0.197,Fadiga
17:39:05,0.204,Fadiga
17:39:05,0.21,Fadiga
17:39:06,0.21,Fadiga
17:39:06,0.196,Fadiga
17:39:06,0.204,Fadiga
17:39:06,0.199,Fadiga
17:39:06,0.197,Fadiga
17:39:06,0.195,Fadiga
17:39:07,0.194,Fadiga
17:39:07,0.231,Fadiga
17:39:07,0.237,Fadiga
17:39:07,0.216,Fadiga
17:39:07,0.198,Fadiga
17:39:07,0.214,Fadiga
17:39:07,0.189,Fadiga
17:39:08,0.196,Fadiga
17:39:08,0.214,Fadiga
17:39:08,0.222,Fadiga
17:39:08,0.217,Fadiga
17:39:08,0.216,Fadiga
17:39:08,0.243,Fadiga
17:39:08,0.238,Fadiga
17:39:09,0.219,Fadiga
17:39:09,0.228,Fadiga
17:39:09,0.236,Fadiga
17:39:09,0.265,Normal
17:39:09,0.266,Normal
17:39:09,0.248,Fadiga
17:39:09,0.262,Normal
17:39:09,0.255,Normal
17:39:09,0.246,Fadiga
17:39:09,0.207,Fadiga
17:39:09,0.2,Fadiga
17:39:09,0.208,Fadiga
17:39:09,0.217,Fadiga
17:39:09,0.201,Fadiga
17:39:09,0.195,Fadiga
17:39:09,0.125,Fadiga
17:39:09,0.125,Fadiga
17:39:09,0.223,Fadiga
17:39:10,0.242,Fadiga
17:39:10,0.257,Normal
17:39:10,0.239,Fadiga
17:39:10,0.25,Fadiga
17:39:10,0.24,Fadiga
17:39:10,0.229,Fadiga
17:39:10,0.228,Fadiga
17:39:10,0.242,Fadiga
17:39:10,0.209,Fadiga
17:39:10,0.223,Fadiga
17:39:10,0.216,Fadiga
17:39:10,0.232,Fadiga
17:39:10,0.222,Fadiga
17:39:10,0.23,Fadiga
17:39:10,0.223,Fadiga
17:39:10,0.203,Fadiga
17:39:10,0.223,Fadiga
17:39:10,0.229,Fadiga
17:39:10,0.228,Fadiga
17:39:10,0.213,Fadiga
17:39:10,0.211,Fadiga
17:39:10,0.22,Fadiga
17:39:10,0.203,Fadiga
17:39:10,0.205,Fadiga
17:39:10,0.205,Fadiga
17:39:10,0.224,Fadiga
17:39:11,0.196,Fadiga
17:39:11,0.199,Fadiga
17:39:11,0.219,Fadiga
17:39:11,0.206,Fadiga
17:39:11,0.216,Fadiga
17:39:11,0.205,Fadiga
17:39:11,0.203,Fadiga
17:39:11,0.21,Fadiga
17:39:11,0.212,Fadiga
17:39:11,0.211,Fadiga
17:39:11,0.213,Fadiga
17:39:11,0.208,Fadiga
17:39:11,0.197,Fadiga
17:39:11,0.203,Fadiga
17:39:11,0.196,Fadiga
17:39:11,0.199,Fadiga
17:39:11,0.216,Fadiga
17:39:11,0.209,Fadiga
17:39:11,0.214,Fadiga
17:39:11,0.218,Fadiga
17:39:11,0.213,Fadiga
17:39:11,0.21,Fadiga
17:39:11,0.219,Fadiga
17:39:11,0.219,Fadiga
17:39:11,0.199,Fadiga
17:39:11,0.221,Fadiga
17:39:11,0.21,Fadiga
17:39:11,0.218,Fadiga
17:39:12,0.194,Fadiga
17:39:12,0.107,Fadiga
17:39:12,0.138,Fadiga
17:39:12,0.173,Fadiga
17:39:12,0.176,Fadiga
17:39:12,0.148,Fadiga
17:39:12,0.128,Fadiga
17:39:12,0.138,Fadiga
17:39:12,0.141,Fadiga
17:39:12,0.14,Fadiga
17:39:12,0.118,Fadiga
17:39:13,0.112,Fadiga
17:39:13,0.223,Fadiga
17:39:13,0.187,Fadiga
17:39:13,0.187,Fadiga
17:39:13,0.135,Fadiga
17:39:13,0.124,Fadiga
17:39:13,0.142,Fadiga
17:39:14,0.14,Fadiga
17:39:14,0.15,Fadiga
17:39:14,0.151,Fadiga
17:39:14,0.157,Fadiga
17:39:14,0.159,Fadiga
17:39:14,0.227,Fadiga
17:39:14,0.239,Fadiga
17:39:15,0.249,Fadiga
17:39:15,0.225,Fadiga
17:39:15,0.213,Fadiga
17:39:15,0.214,Fadiga
17:39:15,0.227,Fadiga
17:39:15,0.228,Fadiga
17:39:15,0.248,Fadiga
17:39:15,0.236,Fadiga
17:39:16,0.249,Fadiga
17:39:16,0.255,Normal
17:39:16,0.225,Fadiga
17:39:16,0.239,Fadiga
17:39:16,0.236,Fadiga
17:39:17,0.187,Fadiga
17:39:17,0.179,Fadiga
17:39:17,0.174,Fadiga
17:39:17,0.174,Fadiga
17:39:17,0.197,Fadiga
17:39:17,0.183,Fadiga
17:39:18,0.184,Fadiga
17:39:18,0.186,Fadiga
17:39:18,0.182,Fadiga
17:39:18,0.188,Fadiga
17:39:18,0.187,Fadiga
17:39:18,0.171,Fadiga
17:39:18,0.181,Fadiga
17:39:18,0.171,Fadiga
17:39:18,0.172,Fadiga
17:39:18,0.178,Fadiga
17:39:18,0.181,Fadiga
17:39:18,0.187,Fadiga
17:39:18,0.181,Fadiga
17:39:18,0.16,Fadiga
17:39:18,0.165,Fadiga
17:39:18,0.167,Fadiga
17:39:18,0.171,Fadiga
17:39:18,0.174,Fadiga
17:39:18,0.185,Fadiga
17:39:18,0.181,Fadiga
17:39:18,0.174,Fadiga
17:39:18,0.173,Fadiga
17:39:18,0.163,Fadiga
17:39:18,0.157,Fadiga
17:39:18,0.176,Fadiga
17:39:18,0.164,Fadiga
17:39:18,0.173,Fadiga
17:39:18,0.2,Fadiga
17:39:18,0.199,Fadiga
17:39:19,0.206,Fadiga
17:39:19,0.207,Fadiga
17:39:19,0.212,Fadiga
17:39:19,0.222,Fadiga
17:39:19,0.226,Fadiga
17:39:19,0.221,Fadiga
17:39:19,0.214,Fadiga
17:39:19,0.222,Fadiga
17:39:19,0.255,Normal
17:39:19,0.259,Normal
17:39:19,0.267,Normal
17:39:19,0.261,Normal
17:39:19,0.267,Normal
17:39:19,0.262,Normal
17:39:19,0.237,Fadiga
17:39:19,0.234,Fadiga
17:39:19,0.214,Fadiga
17:39:19,0.219,Fadiga
17:39:19,0.251,Normal
17:39:19,0.238,Fadiga
17:39:19,0.248,Fadiga
17:39:19,0.225,Fadiga
17:39:19,0.24,Fadiga
17:39:19,0.224,Fadiga
17:39:19,0.229,Fadiga
17:39:19,0.211,Fadiga
17:39:19,0.231,Fadiga
17:39:19,0.221,Fadiga
17:39:19,0.218,Fadiga
17:39:19,0.218,Fadiga
17:39:19,0.238,Fadiga
17:39:20,0.226,Fadiga
17:39:20,0.222,Fadiga
17:39:20,0.231,Fadiga
17:39:20,0.23,Fadiga
17:39:20,0.212,Fadiga
17:39:20,0.221,Fadiga
17:39:20,0.206,Fadiga
17:39:20,0.221,Fadiga
17:39:20,0.2,Fadiga
17:39:20,0.225,Fadiga
17:39:20,0.221,Fadiga
17:39:20,0.217,Fadiga
17:39:20,0.195,Fadiga
17:39:20,0.194,Fadiga
17:39:20,0.129,Fadiga
17:39:20,0.129,Fadiga
17:39:20,0.141,Fadiga
17:39:20,0.16,Fadiga
17:39:20,0.17,Fadiga
17:39:20,0.189,Fadiga
17:39:20,0.172,Fadiga
17:39:20,0.18,Fadiga
17:39:20,0.181,Fadiga
17:39:20,0.16,Fadiga
17:39:20,0.186,Fadiga
17:39:20,0.197,Fadiga
17:39:20,0.203,Fadiga
17:39:20,0.226,Fadiga
17:39:20,0.222,Fadiga
17:39:20,0.216,Fadiga
17:39:21,0.213,Fadiga
17:39:21,0.226,Fadiga
17:39:21,0.231,Fadiga
17:39:21,0.23,Fadiga
17:39:21,0.236,Fadiga
17:39:21,0.247,Fadiga
17:39:21,0.241,Fadiga
17:39:21,0.236,Fadiga
17:39:21,0.24,Fadiga
17:39:21,0.248,Fadiga
17:39:21,0.245,Fadiga
17:39:21,0.24,Fadiga
17:39:21,0.243,Fadiga
17:39:21,0.243,Fadiga
17:39:21,0.239,Fadiga
17:39:21,0.227,Fadiga
17:39:21,0.227,Fadiga
17:39:21,0.22,Fadiga
17:39:21,0.237,Fadiga
17:39:21,0.231,Fadiga
17:39:22,0.226,Fadiga
17:39:22,0.22,Fadiga
17:39:22,0.24,Fadiga
17:39:22,0.225,Fadiga
17:39:22,0.247,Fadiga
17:39:22,0.253,Normal
17:39:22,0.301,Normal
17:39:22,0.283,Normal
17:39:22,0.291,Normal
17:39:22,0.286,Normal
17:39:22,0.293,Normal
17:39:22,0.292,Normal
17:39:22,0.294,Normal
17:39:22,0.282,Normal
17:39:22,0.287,Normal
17:39:23,0.286,Normal
17:39:23,0.277,Normal
17:39:23,0.279,Normal
17:39:23,0.286,Normal
17:39:23,0.265,Normal
17:39:23,0.269,Normal
17:39:23,0.234,Fadiga
17:39:23,0.187,Fadiga
17:39:23,0.175,Fadiga
17:39:23,0.109,Fadiga
17:39:23,0.128,Fadiga
17:39:23,0.138,Fadiga
17:39:23,0.128,Fadiga
17:39:23,0.124,Fadiga
17:39:23,0.129,Fadiga
17:39:23,0.124,Fadiga
17:39:23,0.119,Fadiga
17:39:23,0.08,Fadiga
17:39:23,0.125,Fadiga
17:39:23,0.129,Fadiga
17:39:23,0.125,Fadiga
17:39:23,0.115,Fadiga
17:39:23,0.114,Fadiga
17:39:23,0.136,Fadiga
17:39:23,0.134,Fadiga
17:39:23,0.12,Fadiga
17:39:23,0.114,Fadiga
17:39:23,0.132,Fadiga
17:39:23,0.083,Fadiga
17:39:23,0.118,Fadiga
17:39:23,0.087,Fadiga
17:39:24,0.068,Fadiga
17:39:24,0.067,Fadiga
17:39:24,0.075,Fadiga
17:39:24,0.092,Fadiga
17:39:24,0.096,Fadiga
17:39:24,0.075,Fadiga
17:39:24,0.086,Fadiga
17:39:24,0.104,Fadiga
17:39:24,0.079,Fadiga
17:39:24,0.086,Fadiga
17:39:24,0.083,Fadiga
17:39:24,0.076,Fadiga
17:39:24,0.133,Fadiga
17:39:24,0.093,Fadiga
17:39:24,0.092,Fadiga
17:39:24,0.11,Fadiga
17:39:24,0.091,Fadiga
17:39:24,0.111,Fadiga
17:39:24,0.128,Fadiga
17:39:24,0.102,Fadiga
17:39:24,0.1,Fadiga
17:39:24,0.105,Fadiga
17:39:24,0.103,Fadiga
17:39:24,0.101,Fadiga
17:39:24,0.103,Fadiga
17:39:24,0.084,Fadiga
17:39:24,0.082,Fadiga
17:39:24,0.082,Fadiga
17:39:24,0.064,Fadiga
17:39:24,0.074,Fadiga
17:39:25,0.09,Fadiga
17:39:25,0.085,Fadiga
17:39:25,0.059,Fadiga
17:39:25,0.073,Fadiga
17:39:25,0.05,Fadiga
17:39:25,0.055,Fadiga
17:39:25,0.058,Fadiga
17:39:25,0.058,Fadiga
17:39:25,0.07,Fadiga
17:39:25,0.196,Fadiga
17:39:26,0.244,Fadiga
17:39:26,0.258,Normal
17:39:26,0.259,Normal
17:39:26,0.25,Fadiga
17:39:26,0.235,Fadiga
17:39:26,0.242,Fadiga
17:39:26,0.228,Fadiga
17:39:26,0.22,Fadiga
17:39:26,0.22,Fadiga
17:39:26,0.229,Fadiga
17:39:26,0.226,Fadiga
17:39:26,0.24,Fadiga
17:39:26,0.227,Fadiga
17:39:26,0.235,Fadiga
17:39:26,0.23,Fadiga
17:39:26,0.238,Fadiga
17:39:26,0.235,Fadiga
17:39:26,0.245,Fadiga
17:39:26,0.239,Fadiga
17:39:26,0.227,Fadiga
17:39:26,0.231,Fadiga
17:39:26,0.219,Fadiga
17:39:26,0.246,Fadiga
17:39:26,0.24,Fadiga
17:39:26,0.225,Fadiga
17:39:26,0.219,Fadiga
17:39:26,0.217,Fadiga
17:39:26,0.203,Fadiga
17:39:26,0.217,Fadiga
17:39:26,0.21,Fadiga
17:39:26,0.212,Fadiga
17:39:26,0.216,Fadiga
17:39:26,0.221,Fadiga
17:39:26,0.21,Fadiga
17:39:26,0.213,Fadiga
17:39:27,0.216,Fadiga
17:39:27,0.207,Fadiga
17:39:27,0.203,Fadiga
17:39:27,0.184,Fadiga
17:39:27,0.194,Fadiga
17:39:27,0.194,Fadiga
17:39:27,0.176,Fadiga
17:39:27,0.176,Fadiga
17:39:27,0.186,Fadiga
17:39:27,0.208,Fadiga
17:39:27,0.197,Fadiga
17:39:27,0.214,Fadiga
17:39:27,0.223,Fadiga
17:39:27,0.213,Fadiga
17:39:27,0.21,Fadiga
17:39:27,0.224,Fadiga
17:39:27,0.233,Fadiga
17:39:27,0.243,Fadiga
17:39:27,0.224,Fadiga
17:39:27,0.231,Fadiga
17:39:27,0.216,Fadiga
17:39:27,0.2,Fadiga
17:39:27,0.186,Fadiga
17:39:27,0.193,Fadiga
17:39:27,0.209,Fadiga
17:39:27,0.198,Fadiga
17:39:27,0.198,Fadiga
17:39:28,0.203,Fadiga
17:39:28,0.188,Fadiga
17:39:28,0.203,Fadiga
17:39:28,0.215,Fadiga
17:39:28,0.227,Fadiga
17:39:28,0.195,Fadiga
17:39:28,0.211,Fadiga
17:39:28,0.234,Fadiga
17:39:29,0.194,Fadiga
17:39:29,0.196,Fadiga
17:39:29,0.207,Fadiga
17:39:29,0.206,Fadiga
17:39:29,0.176,Fadiga
17:39:29,0.174,Fadiga
17:39:29,0.165,Fadiga
17:39:30,0.196,Fadiga
17:39:30,0.183,Fadiga
17:39:30,0.196,Fadiga
17:39:30,0.186,Fadiga
17:39:30,0.21,Fadiga
17:39:30,0.192,Fadiga
17:39:30,0.202,Fadiga
17:39:30,0.182,Fadiga
17:39:31,0.166,Fadiga
17:39:31,0.078,Fadiga
17:39:31,0.101,Fadiga
17:39:31,0.062,Fadiga
17:39:31,0.052,Fadiga
17:39:31,0.053,Fadiga
17:39:31,0.054,Fadiga
17:39:32,0.232,Fadiga
17:39:32,0.272,Normal
17:39:32,0.265,Normal
17:39:32,0.268,Normal
17:39:32,0.213,Fadiga
17:39:32,0.239,Fadiga
17:39:32,0.231,Fadiga
17:39:32,0.226,Fadiga
17:39:32,0.221,Fadiga
17:39:32,0.208,Fadiga
17:39:32,0.217,Fadiga
17:39:32,0.198,Fadiga
17:39:32,0.202,Fadiga
17:39:32,0.203,Fadiga
17:39:32,0.214,Fadiga
17:39:32,0.197,Fadiga
17:39:32,0.206,Fadiga
17:39:32,0.195,Fadiga
17:39:32,0.193,Fadiga
17:39:32,0.196,Fadiga
17:39:32,0.182,Fadiga
17:39:32,0.195,Fadiga
17:39:32,0.203,Fadiga
17:39:32,0.189,Fadiga
17:39:32,0.175,Fadiga
17:39:32,0.179,Fadiga
17:39:32,0.153,Fadiga
17:39:32,0.164,Fadiga
17:39:32,0.162,Fadiga
17:39:32,0.152,Fadiga
17:39:32,0.15,Fadiga
17:39:32,0.15,Fadiga
17:39:32,0.156,Fadiga
17:39:33,0.173,Fadiga
17:39:33,0.173,Fadiga
17:39:33,0.167,Fadiga
17:39:33,0.155,Fadiga
17:39:33,0.148,Fadiga
17:39:33,0.176,Fadiga
17:39:33,0.15,Fadiga
17:39:33,0.157,Fadiga
17:39:33,0.153,Fadiga
17:39:33,0.176,Fadiga
17:39:33,0.149,Fadiga
17:39:33,0.153,Fadiga
17:39:33,0.141,Fadiga
17:39:33,0.155,Fadiga
17:39:33,0.146,Fadiga
17:39:33,0.152,Fadiga
17:39:33,0.144,Fadiga
17:39:33,0.14,Fadiga
17:39:33,0.149,Fadiga
17:39:33,0.145,Fadiga
17:39:33,0.145,Fadiga
17:39:33,0.146,Fadiga
17:39:33,0.14,Fadiga
17:39:33,0.13,Fadiga
17:39:33,0.152,Fadiga
17:39:33,0.149,Fadiga
17:39:33,0.152,Fadiga
17:39:33,0.144,Fadiga
17:39:33,0.152,Fadiga
17:39:33,0.148,Fadiga
17:39:34,0.152,Fadiga
17:39:34,0.144,Fadiga
17:39:34,0.179,Fadiga
17:39:34,0.147,Fadiga
17:39:34,0.059,Fadiga
17:39:34,0.1,Fadiga
17:39:34,0.1,Fadiga
17:39:35,0.124,Fadiga
17:39:35,0.144,Fadiga
17:39:35,0.156,Fadiga
17:39:35,0.313,Normal
17:39:35,0.277,Normal
17:39:35,0.291,Normal
17:39:35,0.316,Normal
17:39:35,0.292,Normal
17:39:35,0.294,Normal
17:39:35,0.292,Normal
17:39:35,0.285,Normal
17:39:35,0.305,Normal
17:39:35,0.297,Normal
17:39:35,0.311,Normal
17:39:35,0.285,Normal
17:39:35,0.301,Normal
17:39:35,0.294,Normal
17:39:35,0.312,Normal
17:39:35,0.28,Normal
17:39:35,0.301,Normal
17:39:35,0.31,Normal
17:39:35,0.291,Normal
17:39:35,0.295,Normal
17:39:35,0.289,Normal
17:39:35,0.294,Normal
17:39:35,0.299,Normal
17:39:36,0.299,Normal
17:39:36,0.297,Normal
17:39:36,0.29,Normal
17:39:36,0.291,Normal
17:39:36,0.297,Normal
17:39:36,0.298,Normal
17:39:36,0.297,Normal
17:39:36,0.301,Normal
17:39:36,0.291,Normal
17:39:36,0.297,Normal
17:39:36,0.291,Normal
17:39:36,0.291,Normal
17:39:36,0.291,Normal
17:39:36,0.293,Normal
17:39:36,0.287,Normal
17:39:36,0.287,Normal
17:39:36,0.299,Normal
17:39:36,0.297,Normal
17:39:36,0.298,Normal
17:39:36,0.296,Normal
17:39:36,0.297,Normal
17:39:36,0.297,Normal
17:39:36,0.297,Normal
17:39:36,0.296,Normal
17:39:36,0.302,Normal
17:39:36,0.295,Normal
17:39:36,0.291,Normal
17:39:36,0.293,Normal
17:39:36,0.297,Normal
17:39:37,0.288,Normal
17:39:37,0.288,Normal
17:39:37,0.299,Normal
17:39:37,0.289,Normal
17:39:37,0.3,Normal
17:39:37,0.304,Normal
17:39:37,0.292,Normal
17:39:37,0.298,Normal
17:39:37,0.295,Normal
17:39:37,0.293,Normal
17:39:37,0.296,Normal
17:39:37,0.285,Normal
17:39:37,0.292,Normal
17:39:37,0.283,Normal
17:39:37,0.278,Normal
17:39:37,0.278,Normal
17:39:37,0.279,Normal
17:39:37,0.286,Normal
17:39:37,0.274,Normal
17:39:37,0.281,Normal
17:39:37,0.272,Normal
17:39:37,0.271,Normal
17:39:37,0.271,Normal
17:39:37,0.271,Normal
17:39:37,0.271,Normal
17:39:37,0.279,Normal
17:39:37,0.286,Normal
17:39:37,0.275,Normal
17:39:37,0.282,Normal
17:39:37,0.271,Normal
17:39:37,0.287,Normal
17:39:38,0.278,Normal
17:39:38,0.296,Normal
17:39:38,0.279,Normal
17:39:38,0.3,Normal
17:39:38,0.275,Normal
17:39:38,0.27,Normal
17:39:38,0.272,Normal
17:39:38,0.272,Normal
17:39:38,0.267,Normal
17:39:38,0.275,Normal
17:39:38,0.265,Normal
17:39:38,0.263,Normal
17:39:38,0.294,Normal
17:39:38,0.286,Normal
17:39:38,0.273,Normal
17:39:38,0.263,Normal
17:39:38,0.277,Normal
17:39:38,0.249,Fadiga
17:39:38,0.235,Fadiga
17:39:38,0.244,Fadiga
17:39:38,0.251,Normal
17:39:38,0.243,Fadiga
17:39:38,0.252,Normal
17:39:38,0.239,Fadiga
17:39:38,0.232,Fadiga
17:39:38,0.254,Normal
17:39:38,0.234,Fadiga
17:39:38,0.256,Normal
17:39:38,0.247,Fadiga
17:39:38,0.212,Fadiga
17:39:39,0.222,Fadiga
17:39:39,0.232,Fadiga
17:39:39,0.22,Fadiga
17:39:39,0.226,Fadiga
17:39:39,0.222,Fadiga
17:39:39,0.234,Fadiga
17:39:39,0.23,Fadiga
17:39:39,0.198,Fadiga
17:39:39,0.196,Fadiga
17:39:39,0.218,Fadiga
17:39:39,0.209,Fadiga
17:39:39,0.207,Fadiga
17:39:39,0.207,Fadiga
17:39:39,0.218,Fadiga
17:39:39,0.202,Fadiga
17:39:39,0.203,Fadiga
17:39:39,0.188,Fadiga
17:39:39,0.19,Fadiga
17:39:39,0.2,Fadiga
17:39:39,0.203,Fadiga
17:39:39,0.207,Fadiga
17:39:39,0.206,Fadiga
17:39:39,0.206,Fadiga
17:39:39,0.195,Fadiga
17:39:39,0.202,Fadiga
17:39:39,0.196,Fadiga
17:39:39,0.21,Fadiga
17:39:39,0.212,Fadiga
17:39:39,0.209,Fadiga
17:39:39,0.211,Fadiga
17:39:40,0.187,Fadiga
17:39:40,0.155,Fadiga
17:39:40,0.191,Fadiga
17:39:40,0.199,Fadiga
17:39:40,0.19,Fadiga
17:39:40,0.197,Fadiga
17:39:40,0.203,Fadiga
17:39:40,0.201,Fadiga
17:39:40,0.216,Fadiga
17:39:40,0.218,Fadiga
17:39:40,0.202,Fadiga
17:39:40,0.225,Fadiga
17:39:40,0.208,Fadiga
17:39:40,0.203,Fadiga
17:39:40,0.179,Fadiga
17:39:40,0.199,Fadiga
17:39:40,0.184,Fadiga
17:39:40,0.204,Fadiga
17:39:40,0.2,Fadiga
17:39:40,0.183,Fadiga
17:39:40,0.195,Fadiga
17:39:40,0.194,Fadiga
17:39:40,0.191,Fadiga
17:39:40,0.095,Fadiga
17:39:40,0.049,Fadiga
17:39:40,0.071,Fadiga
17:39:40,0.156,Fadiga
17:39:41,0.173,Fadiga
17:39:41,0.21,Fadiga
17:39:41,0.228,Fadiga
17:39:41,0.22,Fadiga
17:39:41,0.209,Fadiga
17:39:41,0.206,Fadiga
17:39:41,0.186,Fadiga
17:39:42,0.205,Fadiga
17:39:42,0.195,Fadiga
17:39:42,0.15,Fadiga
17:39:42,0.199,Fadiga
17:39:42,0.197,Fadiga
17:39:42,0.245,Fadiga
17:39:42,0.242,Fadiga
17:39:42,0.234,Fadiga
17:39:43,0.224,Fadiga
17:39:43,0.134,Fadiga
17:39:43,0.14,Fadiga
17:39:43,0.121,Fadiga
17:39:43,0.139,Fadiga
17:39:43,0.137,Fadiga
